institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-2813061923,ST. ANN'S COLLEGE OF ENGINEERING & TECHNOLOGY,"NAYUNIPALLI VILLAGE
CHALLAREDDYPALEM
VETAPALEM MANDAL
PRAKASAM DISTRICT",PRAKASAM,Unaided - Private,N,N,1-4169101,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813156751,SAIGANAPATHI ENGINEERING COLLEGE,"GIDIJALA VILLAGE,
ANANDAPURAM MANDAL,
VISAKHAPATNAM DISTRICT,
PIN-531173",VISHAKHAPATNAM,Unaided - Private,N,N,1-3419951,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813153941,SAI TIRUMALA NALABOTHU VENKATA RAO ENGINEERING COLLEGE,"JONNALAGADDA(VILLAGE & POST), NARASARAOPET",GUNTUR,Unaided - Private,N,N,1-6116177,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813064175,NOVA COLLEGE OF ENGINEERING & TECHNOLOGY,"VEGAVARAM VILLAGE
JANGAREDDY GUDEM MANDAL
WEST GODAVARI DISTRCIT
ANDHRA PRADESH 
PIN:534447",WEST GODAVARI,Unaided - Private,N,N,1-5543891,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813071563,SHRI SHIRDI SAI INSTITUTE OF SCIENCE AND ENGINEERING,"#2-383, WARD NO. 10,VADIYAMPETA(POST),
PODARALLA (VILLAGE), BUKKARAYASAMUDRAM (M),
ANANTAPUR - 515731.`
ANDHRA PRADESH.",ANANTAPUR,Unaided - Private,N,N,1-6038961,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813072640,BUCHEPALLI VENKAYAMMA SUBBAREDDY ENGINEERING COLLEGE,KURNOOL ROAD,PRAKASAM,Unaided - Private,N,N,1-16461651,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813117943,BHASKARA INSTITUTE OF TECHNOLOGY AND SCIENCE,"MITHRA INSTITUTE OF TECHNOLOGY,
CHINARAVUPALLI VILLAGE,
ETCHERLA POST,
SRIKAKULAM DIST.,
ANDHRA PRADESH.
PIN :532 410",SRIKAKULAM,Unaided - Private,N,N,1-16740411,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813120245,K.S.R.M. COLLEGE OF ENGINEERING,"YERRAMASUPALLI VILLAGE
CHINTAKOMMA DINNE MANDAL
KADAPA",YSR DISTRICT,Unaided - Private,N,N,1-4543611,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813159590,SRI YVS & SRI BRM POLYTECHNIC,"MAIN ROAD
MUKTESWARAM",EAST GODAVARI,Unaided - Private,N,N,1-436301211,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813074366,ANANTHA LAKSHMI INSTITUTE OF TECHNOLOGY & SCIENCES,"ITIKAKAPALLI 
NEAR SK UNIVERSITY
ITIKALAPALLI,
ANANTAPUR",ANANTAPUR,Unaided - Private,N,N,1-3643041,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813122400,KANDULA OBULA REDDY MEMORIAL COLLEGE OF ENGINEERING,"TADIGOTLA, 
CHINTAKOMMADINNE (MANDAL)
KADAPA",YSR DISTRICT,Unaided - Private,N,N,1-5871703,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813160112,HINDU COLLEGE OF ENGINEERING AND TECHNOLOGY,"AMARAVATHI ROAD,",GUNTUR,Unaided - Private,N,N,1-462239141,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813075511,NIMRA INSTITUTE OF SCIENCE & TECHNOLOGY,"NIMRA NAGAR ,JUPUDI,IBRAHIMPATNAM,
VIJAYAWADA,
KRISHNA DIST.
ANDHRA PRADESH
PIN:521456",KRISHNA,Unaided - Private,N,Y,1-4532306,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813128742,SRI JYOTHI POLYTECHNIC,"SRI JYOTHI POLYTECHNIC,
KALAVAPAMULA VILLAGE,
VUYYURU MANDAL,
KRISHNA DT,
ANDHRA PRADESH,
521164.",KRISHNA,Unaided - Private,N,N,1-1450050351,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813128964,PRASANTHI POLYTECHNIC,"DUPPITHURU VILL
ATCHUTAPURAM MANDAL,
VISAKHAPATNAM",VISAKHAPATNAM,Unaided - Private,N,N,1-2061090701,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813164419,PRIYADARSHINI INSTITUTE OF TECHNOLOGY & SCIENCE,"CHINTALAPUDI, DUGGIRALA MANDAL, NEAR TENALI, GUNTUR DIST - ANDHRA PRADESH - 522 306",GUNTUR,Unaided - Private,N,N,1-4161548,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813165674,ABR COLLEGE OF ENGINEERING AND TECHNOLOGY,"CHINA IRLAPADU, KANDUKUR ROAD,KANIGIRI,
PRAKASAM DT, PIN 523230.",PRAKASAM,Unaided - Private,N,N,1-4304354,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813079036,SHIRIDI SAI DIPLOMA IN ENGINEERING & TECHNOLOGY,"SURAMPETA (P), MARIPIVALASA (V),
SEETANAGARAM (M),
VIZIANAGARAM DIST.  PIN 535546",VIZIANAGARAM,Unaided - Private,N,N,1-449870181,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813081307,KRISHNAVENI ENGINEERING COLLEGE FOR WOMEN,"VILLAGE 	KESANUPALLI
TALUK 	NARASARAOPET
DISTRICT 	GUNTUR
STATE	ANDHRA PRADESH
PIN CODE	522 601",GUNTUR,Unaided - Private,Y,N,1-9276495,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813086578,PRAVEENYA INSTITUTE OF MARINE ENGINEERING & MARITIME STUDIES,"MODAVALASA VILLAGE, DENKADA MANDAL, VIZIANAGARAM DISTRICT-531162.",VIZIANAGARAM,Unaided - Private,N,N,1-15650003,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813135723,ADITYA COLLEGE OF ENGINEERING & TECHNOLOGY,"ADITYA NAGAR
ADB ROAD
SURAMPALEM
GANDEPALLI MANDAL
E.G.DT.
533437",EAST GODAVARI,Unaided - Private,N,N,1-19920221,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813089948,RGUKT-NUZIVID,"MYLAVARAM ROAD,
NUZIVID,
KRISHNA DISTRICT.HEAD OFFICE : RGUKT VINDHYA C-4, IIITH CAMPUS, GACHIBOWLI, HYDERABAD",KRISHNA,University Managed-Govt,N,N,1-853917901,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813090851,VAAGDEVI INSTITUTE OF TECHNOLOGY & SCIENCE,"PEDDASETTIPALLY(VILLAGE)
PRODDATUR(MANDAL)
CUDDAPAH(DT)
ANDHRA PRADESH- 516 360",YSR DISTRICT,Unaided - Private,N,N,1-2020098,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813093097,"SPATIAL INFORMATION TECHNOLOGY,IST,JNTUK","JNTUK,KAKINADA",EAST GODAVARI,Government,N,N,1-515086231,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813142730,KAKINADA INSTITUE OF TECHNOLOGICAL SCIENCES,"KAKINADA INSTITUE OF TECHNOLOGICAL SCIENCES
AMBIKAPALLI AGRAHARAM VILLAGE
RAMACHNDRAPURAM MANDAL
EAST GODAVARI DISTRICT",EAST GODAVARI,Unaided - Private,N,N,1-2736031,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813145099,GOVERNMENT INSTITUTE OF CERAMIC TECHNOLOGY,"CERAMIC ROAD,
THILAK NAGAR,
GUDUR.",NELLORE,Government,N,N,1-477786221,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813096470,DNR COLLEGE OF ENGINEERING & TECHNOLOGY,"DNR COLLEGE OF ENGINEERING & TECHNOLOGY, BALUSUMUDI,",WEST GODAVARI,Unaided - Private,N,N,1-4702766,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813098628,BABA INSTITUTE OF TECHNOLOGY AND SCIENCES,"P M PALEM, MADHURAWADA",VISHAKHAPATNAM,Unaided - Private,N,N,1-3291051,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813097011,AVANTHI'S RESEARCH & TECHNOLOGICAL ACADEMY,"AVANTHI'S RESEARCH & TECHNOLOGICAL ACADEMY
BASAVAPALEM VILLAGE,
BHOGAPURAM MANDALAM,
VIZIANAGARAM DISTRICT.",VIZIANAGARAM,Unaided - Private,N,N,1-4814144,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-2813147472,LENORA COLLEGE OF ENGINEERING,IRLAPALLY VILLAGE RAMPACHODAVARM EAST GODAVRI,EAST GODAVARI,Unaided - Private,N,N,1-10347270,fetchdata,2016-2017,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
