institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-44638508781,BEHALA GOVERNMENT POLYTECHNIC,"756, UPENDRA NATH BANERJEE ROAD, PARNASREE, BEHALA, KMC WARD NO.: 132, KOLKATA - 700060",KOLKATA,Government,N,N,1-4380417541,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638430105,COOCH BEHAR GOVERNMENT ENGINEERING COLLEGE,"HARINCHAWRA,  P.O.-GHUGHUMARI DIST-COOCHBEHAR PIN-736170",COOCH BEHAR,Government,N,N,1-2850485231,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638409012,IDEAL INSTITUTE OF ENGINEERING,"KALYANI SHILPANCHAL, P.O. +  P.S.- KALYANI, DISTRICT - NADIA, WEST BENGAL, PIN CODE- 741235",NADIA,Private-Self Financing,N,N,1-3139201,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638410145,GAYESHPUR GOVERNMENT POLYTECHNIC,"GAYESHPUR,KALYANI; NADIA;WEST BENGAL; PIN:741234",NADIA,Government,N,N,1-2878234121,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638410695,RANAGHAT GOVERNMENT POLYTECHNIC,"MILL PARA, NEAR RANAGHAT JUNCTION RAILWAYA STATION, PO- RANAGHAT, DIST- NADIA, WEST BENGAL, PIN- 741201",NADIA,Government,N,N,1-2871947981,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638562080,KAZI NAZRUL UNIVERSITY,"NAZRUL ROAD, KALLA BYPASS MORE, P.O.KALLA C.H., P.S.ASANSOL, BURDWAN, WEST BENGAL 713340",BARDHAMAN,Government,N,N,1-4325140832,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638348514,SANAKA EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS,"INSTITUTE OF ENGINEERING & INDUSTRIAL TECHNOLOGY P.O.-MALANDIGHI, DURGAPUR DIST.- BURDWAN WEST BENGAL",BARDHAMAN,Private-Self Financing,N,N,1-5331141,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638380971,SILIGURI INSTITUTE OF TECHNOLOGY  DIPLOMA COLLEGE,"HILL CART ROAD, SUKNA, SILIGURI, DARJEELING, PIN: 734009",DARJEELING,Private-Self Financing,N,N,1-4645097831,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638364768,ALIPURDUAR DAMANPUR GOVERNMENT POLYTECHNIC,"PRANKRISHNA SARANI, WARD NO.4",JALPAIGURI,Government,N,N,1-11313498691,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638567672,"TECHNO INDIA UNIVERSITY, WEST BENGAL","BISHNUPUR, JOKA, KOLKATA",SOUTH 24 PARGANAS,State Private University,N,N,1-3405766611,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638415392,SANTINIKETAN POLYTECHNIC,NACHAN ROAD PO:- KAMALPUR PS:- AROBINDO AVENUE DIST :- BURDWAN WEST BENGAL :-713204,BARDHAMAN,Private-Self Financing,N,N,1-2865270411,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638388397,TECHNO POLYTECHNIC DURGAPUR,"BEHIND B.D.O. OFFICE, P.O.- PANAGARH BAZAR, DIST.- BURDWAN, PIN - 713148 (W.B.)",BARDHAMAN,Private-Self Financing,N,N,1-3348025242,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638254341,MATHABHANGA GOVERNMENT POLYTECHNIC,"SITAI MORE, MATHABHANGA, DIST- COOCH BEHAR, PIN-736146",COOCH BEHAR,Government,N,N,1-4858607131,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638131009,CANNING GOVERNMENT POLYTECHNIC,"VILLAGE:- NARAYANPUR, P.O:- NARAYANPUR, PS:- JIBANTALA, PIN:-743363",SOUTH 24 PARGANAS,Government,N,N,1-4542273541,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
1-44638321071,OMDAYAL GROUP OF INSTITUITIONS,"PLOT NO. 38(P),38A,39A,39(P) ULUBERIA INDUSTRIAL GROWTH CENTRE,",HOWRAH,Private-Self Financing,N,N,1-10398731,fetchdata,2025-2026,Engineering and Technology,1,1,1,1,West Bengal,1
