institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-43665717523,ORIENTAL UNIVERSITY INDORE,"GATE NO. 1, SANWER ROAD, OPPOSITE REVATI RANGE, VILLAGE JAKHYA",INDORE,State Private University,N,N,1-43368332656,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
1-43674307362,NATIONAL INSTITUTE OF TECHNICAL TEACHERS' TRAINING AND RESEARCH,"SHANTI MARG, SHAMLA HILLS,",BHOPAL,Deemed to be University(Govt),N,N,1-445643061,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
1-43663482032,SYNERGY INSTITUTE OF TECHNOLOGY. DEWAS,"MAXI ROAD, VILLAGE RAJPURA, DEWAS (M.P.)",DEWAS,Private-Self Financing,N,N,1-7387191,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
1-43663910946,RKDF COLLEGE OF TECHNOLOGY & RESEARCH,"NEAR RGPV CAMPUS, AIRPORT BYPASS ROAD, GONDERMAU, GANDHINAGAR, BHOPAL",BHOPAL,Private-Self Financing,N,N,1-5448829,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
1-43664097900,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE,"BANGRASIA CHOURAHA, BHOJPUR ROAD, BHOPAL (M.P.)",BHOPAL,Private-Self Financing,N,N,1-9995654,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
1-43664273035,"UNIVERSITY INSTITUTE OF TECHNOLOGY, BARKATULLAH UNIVERSITY",BARKATULLAH UNIVERSITY CAMPUS HOSHANGABAD ROAD BHOPAL,BHOPAL,State Government University,N,N,1-6049211,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
1-43663555624,"GOVT. POLYTECHNIC COLLEGE, MANDSAUR","CAMP SHAHAR SCHOOL, COLLECTORATE",MANDSAUR,Government,N,N,1-505438771,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
1-43664278078,"PRESTIGE INSTITUTE OF MANAGEMENT AND RESEARCH, BHOPAL","HATHAI KHEDA ,KOKTA BY PASS , RAISEN ROAD ,TEHSIL HUZUR BHOPAL",BHOPAL,Private-Self Financing,N,N,1-9093771,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
1-43663678466,ALL SAINTS' COLLEGE OF ENGINEERING,"NEW PIPALNAIR, NEARGANDHI NAGAR-462031",BHOPAL,Private-Self Financing,N,Y,1-23710051,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
1-43663743006,ITM UNIVERSITY - GWALIOR (SCHOOL OF ENGINEERING & TECHNOLOGY),"ITM UNIVERSITY CAMPUS, NH-75, JHANSI ROAD,",GWALIOR,State Private University,N,N,1-779129551,fetchdata,2024-2025,Engineering and Technology,1,1,1,1,Madhya Pradesh,1
