institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-693689911,SRI INDU COLLEGE OF ENGINEERING & TECHNOLOGY,"SHERIGUDA(V),
IBRAHIMPATNAM(M),
RANGA REDDY DIST - 501 510.",RANGAREDDI,Unaided - Private,N,N,1-4205664,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
1-746431844,VIJAY INSTITUTE OF TECHNOLOGY AND SCIENCES,"VILLAGE&POST: MARKAL,
MANDAL: SADASHIVA NAGAR,
TOWN: KAMAREDDY,
DISTRICT: NIZAMABAD
PIN:503145",NIZAMABAD,Unaided - Private,N,N,1-4864832,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
1-695203841,NAGOLE INSTITUTE OF TECHNOLOGY & SCIENCE,"KUNTLOOR (VILLAGE),
HAYATHNAGAR(MANDAL),
RANGAREDDY(DIST).-501 505",RANGAREDDI,Unaided - Private,N,N,1-4880051,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
1-722453452,THE YOUNIS SULTAN COLLEGE OF ENGINEERING,"THE YOUNIS SULTAN COLLEGE OF ENGINEERING
MUDIMYAL(V),CHEVELLA(M),
R.R.DIST, PIN  : 501503",RANGAREDDI,Unaided - Private,N,N,1-15572731,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
1-698959991,TKR COLLEGE OF ENGINEERING & TECHNOLOGY,"SURVEY.NO8/A, MEDBOWLI, MEERPET, HYDERABAD.",RANGAREDDI,Unaided - Private,N,N,1-5727759,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
1-716148212,JYOTHISHMATHI INSTITUTE OF TECHNOLOGICAL SCIENCES,"RAMAKRISHNA COLONY, NUSTULAPUR.
KARIMNAGAR.",KARIMNAGAR,Unaided - Private,N,N,1-7826157,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
1-715137202,JOGINPALLY M N RAO WOMENS ENGINEERING COLLEGE,"AMDAPUR X ROAD, YENKAPALLY(V), HIMAYATH NAGAR(POST),MOINABAD(M), ANDHRA PRADESH(STATE),SOUTH INDIA.",RANGAREDDI,Unaided - Private,Y,N,1-16277211,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
1-715489382,BHARAT INSTITUTE OF ENGINEERING AND TECHNOLOGY,"MANGALPALLY (VILLAGE)
IBRAHIMPATNAM (MANDAL)
RANGA REDDY (DISTRICT)",RANGAREDDI,Unaided - Private,N,N,1-5452991,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
1-716192423,CENTRAL INSTITUTE OF COMMERCE,"32, LALLAGUDA, TARNAKA, SECUNDERABAD",HYDERABAD,Govt aided,N,N,1-484082281,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
1-714491732,JOGINPALLY B.R. ENGINEERING COLLEGE,"SURVEY NO.220/221,
YENKAPALLY VILLAGE,
HIMAYATNAGAR POST,
MOINABAD MANDAL,
RANGA REDDY DISTRICT.
HYDERABAD....",RANGAREDDI,Unaided - Private,N,N,1-9994480,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Telangana,1
