institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-824116169,PADMASHREE CHANDRAPRAVA SAIKIANI GIRLS' POLYTECHNIC,"BAMUNIMAIDAN
GUWAHATI-21
KAMRUP
ASSAM",KAMRUP,Government,Y,N,1-502588491,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
1-716229456,DOWN TOWN GROUP OF INSTITUTIONS,"SANKAR MADHAB PATH, GANDHINAGAR,PANIKHAITI",KAMRUP,Unaided - Private,N,N,1-3867785,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
1-835141542,"INSTITUTE OF SCIENCE AND TECHNOLOGY, GAUHATI UNIVERSITY","INSTITUTE OF SCIENCE AND TECHNOLOGY, GAUHATI UNIVERSITY, GUWAHATI-781014, ASSAM",KAMRUP,University Managed,N,N,1-506816551,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
1-765011734,RESIDENTIAL GIRLS' POLYTECHNIC,PULIBOR,GOLAGHAT,Government,Y,N,1-521017041,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
1-777684532,INDIAN INSTITUTE OF HANDLOOM TECHNOLOGY GUWAHATI,"NH-37, JAWAHAR NAGAR, KHANAPARA, GUWAHATI-781022",KAMRUP METROPOLITAN,Government,N,N,1-494670781,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
1-685790421,GYAN SAGAR FOUNDATION GROUP OF INSTITUTIONS,"BETKUCHI, OPP. TIRUPATI BALAJI TEMPLE, NH 37, GUWAHATI 781035",KAMRUP METROPOLITAN,Unaided - Private,N,N,1-3982193,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
1-819815865,CENTRAL INSTITUTE OF TECHNOLOGY,"BALAGAON
BODOLAND TERRITORIAL 
COUNCIL 
KOKRAJHAR, ASSAM
783370",KOKRAJHAR,Government,N,N,1-459988421,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
1-849055451,KU SCHOOL OF ENGINEERING TECHNOLOGY AND MANAGEMENT,"KORAIKHOWA GAON;
NH-37;
MOUZA-PARBATIA;
DIST-JORHAT",JORHAT,Unaided - Private,N,N,,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
1-723755414,NETES INSTITUTE OF TECHNOLOGY & SCIENCE MIRZA,"MIRZA
MIRZA 781125
DISTRICT KAMRUP
ASSAM",KAMRUP,Unaided - Private,N,N,1-4215441,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
1-759126033,CENTRAL INSTITUTE OF PLASTICS ENGINEERING & TECHNOLOGY,"DEPT. OF CHEMICALS & PETROCHEMICALS, 
MINISTRY OF CHEMICALS & FERTILIZERS
GOVT. OF INDIA
PO-CHANGSARI",KAMRUP,Government,N,N,1-464123671,fetchdata,2012-2013,Engineering and Technology,1,1,1,1,Assam,1
