institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-7154977114,RCC INSTITUTE OF INFORMATION TECHNOLOGY,"CANAL SOUTH ROAD, BELIAGHATA
KOLKATA-700015 
WEST BENGAL",KOLKATA,Govt aided,N,N,1-4822661,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
1-7015881324,SUPREME KNOWLEDGE FOUNDATION GROUP OF INSTITUTIONS,"1, KHAN ROAD,
MANKUNDU STATION ROAD,
P.O. MANKUNDU,
DIST. HOOGHLY,
WEST BENGAL, 
PIN - 712139",HOOGHLY,Private-Self Financing,N,N,1-4688751,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
1-7015834634,KAZI NAZRUL UNIVERSITY,"NAZRUL ROAD, KALLA BYPASS MORE, P.O.KALLA C.H., P.S.ASANSOL, BURDWAN, WEST BENGAL 713340",BARDHAMAN,Government,N,N,1-4325140832,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
1-7015894109,CAMELLIA INSTITUTE OF ENGINEERING AND TECHNOLOGY,BUD BUD BY-PASS (NORTH),BARDHAMAN,Private-Self Financing,N,N,1-11359521,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
1-7101839958,JLD ENGINEERING AND MANAGEMENT COLLEGE,"MOUZA: BEGAMPUR,  PO- TENTULIA, PS-BARUIPUR",SOUTH 24 PARGANAS,Private-Self Financing,N,N,1-2484333611,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
1-7015835535,BASIRHAT GOVERNMENT POLYTECHNIC,"SIR R.N.MUKHERJEE ROAD, P.O.-BHYABLA, P.S.-BASIRHAT, DISTRICT-NORTH 24 PARGANAS,WEST BENGAL,PIN-743422",NORTH 24 PARGANAS,Government,N,N,1-4505014441,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
1-7015835689,ITAHAR GOVERNMENT POLYTECHNIC,SOHAIR,UTTER DINAJPUR,Government,N,N,1-4311135961,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
1-7015905666,CAMELLIA SCHOOL OF ENGINEERING & TECHNOLOGY,"NADIBHAG, P.O. KAZIPARA, BARASAT, KOLKATA-700124",NORTH 24 PARGANAS,Private-Self Financing,N,N,1-10735731,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
1-7015916167,ELITTE INSTITUTE OF ENGINEERING AND MANAGEMENT (POLYTECHNIC),"P.O. KARNAMADHABPUR, (NEAR MOHISPOTA), P.S. GHLOLA, SODEPUR,BESIDE KALYANI EXP. HIGHWAY,",NORTH 24 PARGANAS,Private-Self Financing,N,N,1-469696259,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
1-7022072017,JALPAIGURI POLYTECHNIC INSTITUTE,"P.O-DANGUAJHAR
DT-JALPAIGURI",JALPAIGURI,Government,N,N,1-475680441,fetchdata,2020-2021,Engineering and Technology,1,1,1,1,West Bengal,1
