institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-1364697103,KALINGA INSTITUTE OF MINING ENGINEERING & TECHNOLOGY,AT/PO/PS-CHHENDIPADA,ANGUL,Unaided - Private,N,N,1-461245561,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1359505792,KALINGA INSTITUE OF INDUSTRIAL TECHNOLOGY,AT/PO PATIA,KHORDHA,Deemed University(Private),N,N,1-475093041,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1364238422,MAJHIGHARIANI INSTITUTE OF TECHNOLOGY AND SCIENCE,"SRIRAM VIHAR
BHUJABALA
KOLNARA
RAYAGADA-765017
ORISSA",RAYAGADA,Unaided - Private,N,N,1-14483404,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1363882134,"GHANASHYAM HEMALATA INSTITUTE OF TECHNOLOGY & MANAGEMENT, PURI","RASANANDA JENA VIHAR,BHUAN
PO: CHHAITANA
DIST:PURI
PIN:752002
ORISSA",PURI,Unaided - Private,N,N,1-9034164,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1359959212,VIGNAN INSTITUTE OF TECHNOLOGY AND MANAGEMENT,"BHAIRAVI VIHAR, HARADANGA VILLAGE, PO: MANTRIDI, VIA: GOLANTHARA, BERHAMPUR, GANJAM DISTRICT, ORISSA
PIN: 761008",GANJAM,Unaided - Private,N,N,1-7169671,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1358259332,"SUNDARGARH ENGINEERING SCHOOL, SUNDARGARH",AT/PO- KIREI,SUNDERGARH,Unaided - Private,N,N,1-462404861,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1358097732,NARAYANI INSTITUTE OF ENGINEERING AND TECHNOLOGY,"AT-ARAHAT
PO-BANARPAL
DIST-ANGUL",ANGUL,Unaided - Private,N,N,1-473834521,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1362218782,RADHAKRISHNA INSTITUTE OF TECHNOLOGY AND ENGINEERING (RITE),"PLOT NO. -1,
KHURDA INDUSTRIAL ESTATE, DISTRICT: KHURDA, UNDER BHUBANESWAR DEVELOPMENT AUTHORITY, BHUANESWAR",KHORDHA,Unaided - Private,N,N,1-21513233,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1364101073,CITY INSTITUTE OF TECHNICAL EDUCATION,"JAMUNANAGAR,
NH-23,
KUARMUNDA,
ROURKELA,
DIST-SUNDARGARH",SUNDERGARH,Unaided - Private,N,N,1-480672011,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1535108947,BAJIROUT INSTITUTE OF ENGINEERING AND TECHNOLOGY (POLYTECHNIC),"AT. TALABARKOTE, NEAR SPINNING MILL
PO. GOVINDPUR",DHENKANAL,Unaided - Private,N,N,1-513330401,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1358244372,"SUNDARGARH ENGINEERING COLLEGE,SUNDARGARH","AT/PO- KIREI
DIST-SUNDARGARH (ORISSA)
PIN-770 073",SUNDERGARH,Unaided - Private,N,N,1-13887371,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1347934512,ADARSHA COLLEGE OF ENGINEERING,"AT-SARADHAPUR, PO-KUMURISINGHA,VIA/DIST-ANGUL, PIN-759122
ORISSA",ANGUL,Unaided - Private,N,N,1-10473051,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1359700266,RAAJDHANI ENGINEERING COLLEGE,"NEAR MANCHESWAR RLY.STATION
MANCHESWAR
BHUBANESWAR
KHORDHA
751017
ORISSA",KHORDHA,Unaided - Private,N,N,1-3528961,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1360688202,"GANDHI INSTITUTE FOR TECHNOLOGICAL ADVANCEMENT (GITA), BHUBANESWAR","AT: BADARAGHUNATHPUR,
PO: MADANPUR
VIA: JAANLA",KHORDHA,Unaided - Private,N,N,1-5947321,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1339590382,INDIRA GANDHI INSTITUTE OF TECHNOLOGY SARANG,AT/PO:IGIT SARANG,DHENKANAL,Government,N,N,1-412736121,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1366451215,SUSHREE INSTITUTE OF TECHNICAL EDUCATION (SITE),"AT-PALLISHREE VIHAR
PO-SADAIPALI
VIA-CHANDANBHATI
DIST-BALANGIR
PIN-767065
STATE-ORISSA",BALANGIR,Unaided - Private,N,N,1-461155451,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1457329442,JHARSUGUDA ENGINEERING SCHOOL,AT/PO- KALIMANDIR ROAD,JHARSUGUDA,Government,N,N,1-477753671,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1370352602,KALINGA INSTITUTE OF ENGINEERING & TECHNOLOGY,F.C.PROJECT,JAJPUR,Unaided - Private,N,N,1-466937181,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
1-1366261182,SUDDHANANDA ENGINEERING AND RESEARCH CENTRE,"AT - NACHHIPUR, PO - BHATAPATNA, BHUBANESWAR, KHURDA, PIN - 752115",KHORDHA,Unaided - Private,N,N,1-5841791,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Orissa,1
