institute_id,institute_name,address,district,institution_type,women_only,minority,parent_id,method,year,program,level,institutiontype,Women,Minority,state,course
1-1481215003,GOVERNMENT POLYTECHNIC,GUJARATHI PETA,SRIKAKULAM,Government,N,N,1-454375261,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1361931102,PYDAH COLLEGE OF ENGINEERING & TECHNOLOGY,"GAMBHEERAM
VISAKHAPATNAM",VISHAKHAPATNAM,Unaided - Private,N,N,1-8088571,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1366018862,GOVERNMENT INSTITUTE OF CHEMICAL ENGINEERING,"NH - 5, KANCHARAPALEM, 
NER V TOWN POLICE STATION",VISHAKHAPATNAM,Government,N,N,1-454519561,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1362373083,SRADDAHA COLLEGE OF DIPLOMA IN ENG & TECHNOLOGY,"KRISHNUNIPALEM, GOKAVARAM MANDAL, EAST GODAVARIA.P
 PIN :533288",EAST GODAVARI,Unaided - Private,N,N,1-478323311,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1359494382,ST. JOHNS COLLEGE OF ENGINEERING & TECHNOLOGY,"YERRAKOTA,
YEMMIGANUR",KURNOOL,Unaided - Private,N,N,1-7143028,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1364049423,GOVERNMENT MODEL RESIDENTIAL POLYTECHNIC,"WESTERN COLONY
SUNNIPENTA",KURNOOL,Government,N,N,1-453225941,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1363846452,SRI VENKATESA PERUMAL COLLEGE OF ENGINEERING & TECHNOLOGY,"CHINNARAJA KUPPAM,  KN ROAD, PUTTUR â 517 583, CHITTOOR (DT), A.P.",CHITTOOR,Unaided - Private,N,N,1-1721502,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1361933982,NUZVID POLYTECHNIC,"VENKATADRIPURAM
ANNAVARAM (POST)
NUZVID",KRISHNA,Unaided - Private,N,N,1-447985891,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1366339675,NRI INSTITUTE OF TECHNOLOGY,"VISADALA (PO)
MEDIKONDURU(MD)
GUNTUR-522438
ANDHRA PRADESH",GUNTUR,Unaided - Private,N,N,1-6140036,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1359785395,SIR C V RAMAN POLYTECHNIC,ULLAMPARRU PALAKOL MANDAL  WEST GODAVARI DISTRICT ANDHRA PRADESH,WEST GODAVARI,Unaided - Private,N,N,1-429989731,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1361858452,GDMM COLLEGE OF ENGINEERING & TECHNOLOGY,"RAMANNAPET ROAD,
OPP.D.V.R. COLONY
NANDIGAMA
KRISHNA-DT 
ANDHRA PRADESH",KRISHNA,Unaided - Private,Y,N,1-4499731,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1361933532,A.S.N.WOMEN S ENGINEERING COLLEGE,"BURRRIPALAM ROAD,NELAPADU,TENALI.522201,GUNTUR (DT), A.P.",GUNTUR,Unaided - Private,Y,N,1-3761464,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1454662422,PARVATHAREDDY BABULREDDY VISVODAYA INSTITUTE OF TECHNOLOGY AND SCIENCE,"VISVODAYA CAMPUS
UDAYAGIRI ROAD
KAVALI",NELLORE,Unaided - Private,N,N,1-3767327,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
1-1360072872,SIR C R REDDY COLLEGE OF ENGINEERING,"VATLURU
ELURU
WEST GODAVARI DISTRICT",WEST GODAVARI,Unaided - Private,N,N,1-5443411,fetchdata,2013-2014,Engineering and Technology,1,1,1,1,Andhra Pradesh,1
